true_author,provider,model,thinking,chunk_id,kind,n_words,paragraph_id,trial,guess,confidence,is_specific_person,hit,attributed_to_zvi,refused,input_tokens,output_tokens,cost_usd,reasoning
Zvi Mowshowitz,anthropic,claude-opus-4-5,high,p130s0,sentence,14,130,0,Gary Marcus,12,True,0,0,0,484,557,0.016345,"The excerpt is extremely brief but involves a skeptical, pointed question about AI model safety distinctions (Opus, browser vs. computer use). This terse, questioning style about AI capabilities is characteristic of tech critics like Gary Marcus, though the brevity makes confident attribution nearly impossible."
Zvi Mowshowitz,anthropic,claude-opus-4-5,high,p131s1,sentence,14,131,0,Zvi Mowshowitz,25,True,1,1,0,485,621,0.01795,"The excerpt discusses AI model training details (Opus being an Anthropic Claude model) in a brief, matter-of-fact style typical of newsletter commentary. Zvi Mowshowitz frequently covers AI model releases and training approaches in his Substack 'Don't Worry About the Vase,' often in this direct, analytical manner. However, the excerpt is too brief for high confidence."
Zvi Mowshowitz,anthropic,claude-opus-4-5,high,p129,paragraph,15,129,0,Eszter Hargittai,8,True,0,0,0,487,715,0.02031,"The excerpt is extremely brief and generic academic prose, but references 'browser use' patterns with detailed section numbering (5.2.2.4), suggesting a systematic empirical study of digital behavior. Hargittai is a prominent researcher on internet use and digital inequality who employs this analytical style, though the excerpt is too short for any confident attribution."
Zvi Mowshowitz,anthropic,claude-opus-4-5,high,p129s0,sentence,15,129,0,Eszter Hargittai,8,True,0,0,0,487,769,0.02166,"The excerpt is extremely short but shows hallmarks of empirical academic research on internet behavior: formal section numbering (5.2.2.4), analytical language ('we see a different pattern'), and focus on browser use. Hargittai is a prominent researcher studying digital inequality and internet usage patterns who employs this empirical, data-driven style. However, the excerpt is too brief and generic for meaningful attribution."
Zvi Mowshowitz,anthropic,claude-opus-4-5,high,p132s0,sentence,10,132,0,Terence Tao,25,True,0,0,0,476,611,0.017655,"The brief excerpt references 'sections' and 'warmup' in a casual, conversational tone typical of serialized mathematical or technical writing. Terence Tao frequently writes blog posts in series format, often referencing previous installments and using informal phrasing like calling introductory material a 'warmup.' However, the excerpt is too short for high confidence."
Zvi Mowshowitz,anthropic,claude-opus-4-5,high,p132,paragraph,32,132,0,Zvi Mowshowitz,72,True,1,1,0,504,652,0.01882,"The casual, conversational tone combined with technical AI safety terminology ('prompt injections,' 'sanity checks') and the structure of reviewing something section-by-section is characteristic of Zvi Mowshowitz's blog posts, particularly his AI safety and model card reviews. Phrases like 'basically it's all fine' and 'quibble' match his distinctive voice."
Zvi Mowshowitz,anthropic,claude-opus-4-5,high,p131s3,sentence,13,131,0,Bruce Schneier,25,True,0,0,0,480,671,0.019175,"The excerpt combines an aphoristic style with the technical term 'security through obscurity,' a concept central to information security discourse. Bruce Schneier frequently critiques security-through-obscurity in philosophical terms and has a concise, didactic writing style. However, the excerpt is extremely short and the phrasing is unusual, making confident attribution difficult."
Zvi Mowshowitz,anthropic,claude-opus-4-5,high,p135s0,sentence,10,135,0,Tyler Cowen,18,True,0,0,0,483,532,0.015715,"The extremely compressed, list-style fragment with no articles or verbs resembles Tyler Cowen's telegraphic note-taking style. The term 'prosocial' suggests familiarity with behavioral economics or psychology, and the framing of 'new highs' in abstract qualities fits his commentary style on human flourishing."
Zvi Mowshowitz,anthropic,claude-opus-4-5,high,p134,paragraph,10,134,0,Tyler Cowen,25,True,0,0,0,483,587,0.01709,"The extremely terse, list-style fragment with the metric-like framing 'new highs' combined with academic terminology ('prosocial actions') alongside qualities like creativity and warmth is reminiscent of Tyler Cowen's characteristically compressed, observation-heavy writing style seen in his blog and notes."
Zvi Mowshowitz,anthropic,claude-opus-4-5,high,p136s0,sentence,9,136,0,Dario Amodei,12,True,0,0,0,478,539,0.015865,"This extremely brief excerpt uses AI safety terminology ('misuse,' 'misaligned actions') characteristic of technical documentation from AI labs. The phrasing resembles Anthropic's model cards or safety reports, where Dario Amodei often serves as a lead or named author. However, the fragment is too short and generic to confidently attribute to any specific individual."
Zvi Mowshowitz,anthropic,claude-opus-4-5,high,p136,paragraph,9,136,0,Dario Amodei,15,True,0,0,0,478,596,0.01729,"This brief fragment uses AI safety terminology ('misuse,' 'misaligned actions') typical of Anthropic communications. It reads like a bullet point from a model card or release notes. Dario Amodei, as Anthropic's CEO, often summarizes such safety improvements, though the excerpt is too short for confident stylistic attribution."
Zvi Mowshowitz,anthropic,claude-opus-4-5,high,p125s3,sentence,17,125,0,Ben Thompson,25,True,0,0,0,485,1319,0.0354,"The excerpt discusses AI model commoditization, a core tech-strategy topic Ben Thompson frequently covers in Stratechery. The direct, contrarian tone starting with 'No' and the slightly sardonic phrase 'if you know what is good for you' match his assertive, opinionated style when pushing back on common tech narratives. However, the excerpt is extremely short, limiting confidence."
Zvi Mowshowitz,anthropic,claude-opus-4-5,high,p107s0,sentence,28,107,0,Kelsey Piper,42,True,0,0,0,498,1123,0.030565,"The excerpt discusses NEDA (National Eating Disorders Association) helpline effectiveness with a nuanced, consequentialist framing typical of effective altruism and rationalist bloggers. The analytical questioning style ('at what point is X better than nothing but also a downgrade') and the specific topic of mental health resource effectiveness aligns with Kelsey Piper's coverage of AI ethics and the NEDA chatbot controversy at Vox's Future Perfect."
Zvi Mowshowitz,anthropic,claude-opus-4-5,high,p138s0,sentence,5,138,0,Dario Amodei,25,True,0,0,0,473,661,0.01889,"The phrase 'agentic honesty' is highly specific terminology used in AI safety research, particularly by Anthropic in describing Claude's training goals. The bullet-point style ('Large improvement in...') resembles Anthropic's model release notes or system cards. Dario Amodei, as CEO, is often credited on such announcements, though the excerpt is too brief for stylistic certainty."
Zvi Mowshowitz,anthropic,claude-opus-4-5,high,p140,paragraph,10,140,0,Zvi Mowshowitz,35,True,1,1,0,483,585,0.01704,"The extremely terse, bullet-point style and use of 'evals' as shorthand for evaluations is common in AI safety discourse. The discussion of 'verbalized and unverbalized' reasoning aligns with AI interpretability topics. Zvi Mowshowitz frequently writes in this abbreviated summary style in his AI commentary posts, though the excerpt is too brief for high confidence."
Zvi Mowshowitz,anthropic,claude-opus-4-5,high,p141s0,sentence,10,141,0,Eliezer Yudkowsky,25,True,0,0,0,483,526,0.015565,"The terse, note-like style and use of 'evals' (a term heavily used in AI alignment discourse) combined with the philosophical framing of 'verbalized and unverbalized' suggests someone deeply embedded in AI safety research. Yudkowsky frequently writes in this abbreviated, speculative manner about AI evaluation and alignment topics, though the excerpt is too short for high confidence."
Zvi Mowshowitz,anthropic,claude-opus-4-5,high,p144,paragraph,8,144,0,Dario Amodei,25,True,0,0,0,475,491,0.01465,"The excerpt references 'Claude constitution,' which is specific terminology related to Anthropic's Constitutional AI approach. The brief, metrics-focused phrasing ('New highs in adherence') suggests an internal update or social media post. Dario Amodei, as Anthropic's CEO, frequently discusses Claude's development and safety metrics, making him a plausible author, though the excerpt is too short for high confidence."
Zvi Mowshowitz,anthropic,claude-opus-4-5,high,p138,paragraph,30,138,0,Dario Amodei,42,True,0,0,0,517,808,0.022785,"The excerpt discusses 'agentic honesty,' 'agentic coding sessions,' and AI behavior metrics in a terse, release-note style with specific quantitative claims (10x, 5x). This subject matter and informal brevity are characteristic of AI lab communications, particularly Anthropic given their emphasis on honesty and safety. Dario Amodei, as Anthropic's CEO, frequently shares such concise performance updates on social media."
Zvi Mowshowitz,anthropic,claude-opus-4-5,high,p138s1,sentence,16,138,0,Dario Amodei,38,True,0,0,0,496,735,0.020855,"The excerpt reads like technical metrics about AI model behavior, specifically focusing on honesty, calibration ('overconfidence'), and 'agentic coding sessions'—terminology strongly associated with Anthropic's work on Claude. The terse, metrics-focused style suggests a tweet or announcement, and Dario Amodei, as Anthropic's CEO, frequently shares such model improvement highlights publicly."
Zvi Mowshowitz,anthropic,claude-opus-4-5,high,p144s0,sentence,8,144,0,Dario Amodei,35,True,0,0,0,475,471,0.01415,"The excerpt references 'Claude constitution,' which is specific terminology related to Anthropic's Constitutional AI approach for their Claude model. Dario Amodei, as CEO of Anthropic, frequently discusses Claude's development and alignment metrics in public communications. The brief, progress-update style suggests an internal or social media post from someone at Anthropic's leadership."
Zvi Mowshowitz,anthropic,claude-opus-4-5,high,p142s0,sentence,9,142,0,Evan Hubinger,12,True,0,0,0,480,611,0.017675,"This extremely brief excerpt uses technical AI alignment terminology ('Reasoning faithfulness to CoT') and references what appears to be an internal model codename ('Mythos'). This style is consistent with internal research notes or model evaluation documentation from Anthropic, where Chain-of-Thought faithfulness is a core research focus. Evan Hubinger is known for work on alignment and reasoning transparency, though confidence is very low given the excerpt's brevity."
Zvi Mowshowitz,anthropic,claude-opus-4-5,high,p143,paragraph,9,143,0,Evan Hubinger,12,True,0,0,0,480,607,0.017575,"The excerpt uses highly specialized AI safety terminology ('Reasoning faithfulness to CoT,' 'Mythos') suggesting internal research notes about chain-of-thought faithfulness in language models. Evan Hubinger works extensively on AI alignment and reasoning transparency at Anthropic, though the fragment is too brief for confident attribution."
Zvi Mowshowitz,anthropic,claude-opus-4-5,high,p138s2,sentence,9,138,0,Scott Alexander,8,True,0,0,0,476,737,0.020805,"This extremely short excerpt is analytical and comparative in tone, discussing measured improvements in 'honesty' relative to another variable. This style of casually summarizing study or experimental results is common in rationalist/AI safety blogging, and Scott Alexander frequently writes in this direct, evaluative manner when discussing research findings. However, the excerpt is far too brief for any confident attribution."
